zip,lat,lng,city,state
23466,36.795700,-76.012600,Virginia Beach,VA
23467,36.795700,-76.012600,Virginia Beach,VA
23471,36.795700,-76.012600,Virginia Beach,VA
23479,36.795700,-76.012600,Virginia Beach,VA
23480,37.604400,-75.692500,Wachapreague,VA
23482,37.534900,-75.876900,Wardtown,VA
23483,37.943700,-75.502300,Wattsville,VA
23486,37.515700,-75.806600,Willis Wharf,VA
23487,36.836900,-76.732400,Windsor,VA
23488,37.948200,-75.601900,Withams,VA
23501,36.895900,-76.208500,Norfolk,VA
23502,36.854600,-76.214300,Norfolk,VA
23503,36.944200,-76.252000,Norfolk,VA
23504,36.858600,-76.268600,Norfolk,VA
23505,36.916800,-76.287500,Norfolk,VA
23506,36.931200,-76.239700,Norfolk,VA
23507,36.864500,-76.300400,Norfolk,VA
23508,36.885900,-76.300400,Norfolk,VA
23509,36.878700,-76.260400,Norfolk,VA
23510,36.852900,-76.287800,Norfolk,VA
23511,36.935600,-76.303400,Norfolk,VA
23512,36.840000,-76.280000,Norfolk,VA
23513,36.891400,-76.239600,Norfolk,VA
23514,36.846800,-76.285200,Norfolk,VA
23515,36.931200,-76.239700,Norfolk,VA
23517,36.869500,-76.294500,Norfolk,VA
23518,36.920200,-76.216000,Norfolk,VA
23519,36.931200,-76.239700,Norfolk,VA
23520,36.840000,-76.280000,Norfolk,VA
23521,36.840000,-76.280000,Norfolk,VA
23523,36.829400,-76.270100,Norfolk,VA
23529,36.931200,-76.239700,Norfolk,VA
23541,36.931200,-76.239700,Norfolk,VA
23551,36.931200,-76.239700,Norfolk,VA
23601,37.058000,-76.460700,Newport News,VA
23602,37.113200,-76.517900,Newport News,VA
23603,37.198900,-76.582100,Newport News,VA
23604,37.157400,-76.584500,Fort Eustis,VA
23605,37.015600,-76.433200,Newport News,VA
23606,37.076800,-76.496700,Newport News,VA
23607,36.986400,-76.416500,Newport News,VA
23608,37.152600,-76.542000,Newport News,VA
23609,37.195900,-76.524800,Newport News,VA
23612,37.195900,-76.524800,Newport News,VA
23628,37.195900,-76.524800,Newport News,VA
23630,37.072700,-76.389900,Hampton,VA
23651,37.018000,-76.304400,Fort Monroe,VA
23661,37.007400,-76.380100,Hampton,VA
23662,37.131300,-76.380700,Poquoson,VA
23663,37.031800,-76.319900,Hampton,VA
23664,37.056600,-76.296600,Hampton,VA
23665,37.083100,-76.360000,Hampton,VA
23666,37.046200,-76.409600,Hampton,VA
23667,37.019300,-76.331800,Hampton,VA
23668,37.020600,-76.337700,Hampton,VA
23669,37.043600,-76.342600,Hampton,VA
23670,37.072700,-76.389900,Hampton,VA
23681,37.072700,-76.389900,Hampton,VA
23690,37.228700,-76.542300,Yorktown,VA
23691,37.251700,-76.552000,Yorktown,VA
23692,37.168600,-76.458100,Yorktown,VA
23693,37.125600,-76.446900,Yorktown,VA
23694,37.223200,-76.559000,Lackey,VA
23696,37.188500,-76.429000,Seaford,VA
23701,36.808900,-76.367100,Portsmouth,VA
23702,36.803500,-76.327000,Portsmouth,VA
23703,36.869500,-76.386900,Portsmouth,VA
23704,36.829800,-76.314600,Portsmouth,VA
23705,36.868600,-76.355200,Portsmouth,VA
23707,36.836200,-76.344000,Portsmouth,VA
23708,36.835400,-76.298300,Portsmouth,VA
23709,36.868600,-76.355200,Portsmouth,VA
23801,37.244700,-77.334100,Fort Lee,VA
23803,37.212300,-77.481400,Petersburg,VA
23804,37.204800,-77.392800,Petersburg,VA
23805,37.181900,-77.385400,Petersburg,VA
23806,37.232700,-77.385000,Virginia State University,VA
23821,36.880600,-77.905500,Alberta,VA
23822,37.072400,-77.647500,Ammon,VA
23824,37.091600,-77.985100,Blackstone,VA
23825,37.080000,-77.990000,Blackstone,VA
23827,36.595100,-77.197500,Boykins,VA
23828,36.578700,-77.270400,Branchville,VA
23829,36.724300,-77.239400,Capron,VA
23830,37.039300,-77.435100,Carson,VA
23831,37.342900,-77.415600,Chester,VA
23832,37.392300,-77.566800,Chesterfield,VA
23833,37.195000,-77.664600,Church Road,VA
23834,37.270000,-77.403800,Colonial Heights,VA
23836,37.347500,-77.338600,Chester,VA
23837,36.722500,-77.078300,Courtland,VA
23838,37.333300,-77.634300,Chesterfield,VA
23839,37.098100,-76.896600,Dendron,VA
23840,37.053500,-77.642600,Dewitt,VA
23841,37.083300,-77.558500,Dinwiddie,VA
23842,37.148300,-77.273200,Disputanta,VA
23843,36.831800,-77.788700,Dolphin,VA
23844,36.685400,-77.359100,Drewryville,VA
23845,36.572200,-77.988800,Ebony,VA
23846,37.070100,-76.833700,Elberon,VA
23847,36.685700,-77.563000,Emporia,VA
23850,37.134900,-77.736400,Ford,VA
23851,36.678600,-76.939100,Franklin,VA
23856,36.789300,-77.720800,Freeman,VA
23857,36.585600,-77.883600,Gasburg,VA
23860,37.287600,-77.295000,Hopewell,VA
23866,36.907100,-76.886100,Ivor,VA
23867,36.819100,-77.483200,Jarratt,VA
23868,36.734200,-77.813600,Lawrenceville,VA
23870,36.814300,-77.468300,Jarratt,VA
23872,36.998600,-77.739600,Mc Kenney,VA
23873,36.808800,-77.954400,Meredithville,VA
23874,36.614800,-77.106900,Newsoms,VA
23875,37.233300,-77.274700,Prince George,VA
23876,36.953000,-77.823700,Rawlings,VA
23878,36.776000,-76.984100,Sedley,VA
23879,36.595800,-77.592100,Skippers,VA
23881,37.190100,-76.992300,Spring Grove,VA
23882,36.936100,-77.444300,Stony Creek,VA
23883,37.126000,-76.765100,Surry,VA
23884,36.915100,-77.279100,Sussex,VA
23885,37.190100,-77.565500,Sutherland,VA
23887,36.565000,-77.838400,Valentines,VA
23888,36.975700,-76.979000,Wakefield,VA
23889,36.901100,-77.767300,Warfield,VA
23890,37.025000,-77.105500,Waverly,VA
23891,37.050800,-77.212400,Waverly,VA
23893,36.633500,-77.959200,White Plains,VA
23894,37.115700,-77.835200,Wilsons,VA
23897,36.837300,-77.287000,Yale,VA
23898,36.843700,-76.811000,Zuni,VA
23899,37.227900,-76.964100,Claremont,VA
23901,37.302700,-78.407600,Farmville,VA
23909,37.301600,-78.394900,Farmville,VA
23915,36.723600,-78.279000,Baskerville,VA
23917,36.654400,-78.375200,Boydton,VA
23919,36.576300,-78.105900,Bracey,VA
23920,36.731900,-77.989800,Brodnax,VA
23921,37.583300,-78.598500,Buckingham,VA
23922,37.195200,-78.196100,Burkeville,VA
23923,37.087900,-78.637800,Charlotte Court House,VA
23924,36.805300,-78.455300,Chase City,VA
23927,36.624000,-78.556900,Clarksville,VA
23930,37.165700,-78.105900,Crewe,VA
23934,37.155200,-78.645900,Cullen,VA
23936,37.412400,-78.434900,Dillwyn,VA
23937,36.968800,-78.561500,Drakes Branch,VA
23938,36.905300,-78.010000,Dundas,VA
23939,37.318500,-78.765800,Evergreen,VA
23941,36.918200,-78.486100,Fort Mitchell,VA
23942,37.123400,-78.307200,Green Bay,VA
23943,37.238100,-78.461800,Hampden Sydney,VA
23944,36.933000,-78.124200,Kenbridge,VA
23947,37.041100,-78.469900,Keysville,VA
23950,36.661300,-78.075400,La Crosse,VA
23952,36.929100,-78.291500,Lunenburg,VA
23954,37.101300,-78.387400,Meherrin,VA
23955,37.116100,-78.057800,Nottoway,VA
23958,37.265300,-78.651700,Pamplin,VA
23959,37.092500,-78.791200,Phenix,VA
23960,37.305800,-78.546200,Prospect,VA
23962,36.951500,-78.705400,Randolph,VA
23963,37.191400,-78.814500,Red House,VA
23964,36.772400,-78.632100,Red Oak,VA
23966,37.272100,-78.279300,Rice,VA
23967,36.905300,-78.632100,Saxe,VA
23968,36.731700,-78.530600,Skipwith,VA
23970,36.712400,-78.153400,South Hill,VA
23974,36.983500,-78.237200,Victoria,VA
23976,36.839100,-78.598200,Wylliesburg,VA
24001,37.274200,-79.957900,Roanoke,VA
24002,37.274200,-79.957900,Roanoke,VA
24003,37.274200,-79.957900,Roanoke,VA
24004,37.274200,-79.957900,Roanoke,VA
24005,37.274200,-79.957900,Roanoke,VA
24006,37.274200,-79.957900,Roanoke,VA
24007,37.274200,-79.957900,Roanoke,VA
24008,37.274200,-79.957900,Roanoke,VA
24009,37.274200,-79.957900,Roanoke,VA
24010,37.274200,-79.957900,Roanoke,VA
24011,37.269000,-79.942000,Roanoke,VA
24012,37.302900,-79.932200,Roanoke,VA
24013,37.267700,-79.924700,Roanoke,VA
24014,37.232700,-79.946300,Roanoke,VA
24015,37.258400,-79.980700,Roanoke,VA
24016,37.270400,-79.953500,Roanoke,VA
24017,37.293700,-79.990200,Roanoke,VA
24018,37.250300,-80.052500,Roanoke,VA
24019,37.351500,-79.905200,Roanoke,VA
24020,37.358900,-79.944800,Roanoke,VA
24022,37.278400,-79.933200,Roanoke,VA
24023,37.271000,-79.941400,Roanoke,VA
24024,37.274200,-79.957900,Roanoke,VA
24025,37.274200,-79.957900,Roanoke,VA
24026,37.274200,-79.957900,Roanoke,VA
24027,37.274200,-79.957900,Roanoke,VA
24028,37.274200,-79.957900,Roanoke,VA
24029,37.274200,-79.957900,Roanoke,VA
24030,37.274200,-79.957900,Roanoke,VA
24031,37.274200,-79.957900,Roanoke,VA
24032,37.274200,-79.957900,Roanoke,VA
24033,37.274200,-79.957900,Roanoke,VA
24034,37.274200,-79.957900,Roanoke,VA
24035,37.274200,-79.957900,Roanoke,VA
24036,37.274200,-79.957900,Roanoke,VA
24037,37.274200,-79.957900,Roanoke,VA
24038,37.274200,-79.957900,Roanoke,VA
24040,37.274200,-79.957900,Roanoke,VA
24042,37.271700,-79.939200,Roanoke,VA
24043,37.269200,-79.939900,Roanoke,VA
24044,37.270000,-79.940000,Appalachian Pwr,VA
24045,37.270000,-79.940000,Blue Cross Blue Shield,VA
24048,37.270000,-79.940000,Roanoke,VA
24050,37.555100,-79.786200,Roanoke,VA
24053,36.613900,-80.509300,Ararat,VA
24054,36.659600,-79.712000,Axton,VA
24055,36.753400,-80.005500,Bassett,VA
24058,37.198200,-80.615100,Belspring,VA
24059,37.154900,-80.121500,Bent Mountain,VA
24060,37.256300,-80.434700,Blacksburg,VA
24061,37.179100,-80.351500,Blacksburg,VA
24062,37.229600,-80.413900,Blacksburg,VA
24063,37.229600,-80.413900,Blacksburg,VA
24064,37.388500,-79.817200,Blue Ridge,VA
24065,37.133100,-79.955600,Boones Mill,VA
24066,37.547900,-79.712300,Buchanan,VA
24067,37.028500,-80.049600,Callaway,VA
24068,37.154800,-80.418400,Christiansburg,VA
24069,36.592700,-79.657400,Cascade,VA
24070,37.369600,-80.128400,Catawba,VA
24072,37.044600,-80.228000,Check,VA
24073,37.135300,-80.418800,Christiansburg,VA
24076,36.589600,-80.418400,Claudville,VA
24077,37.365100,-79.905600,Cloverdale,VA
24078,36.723800,-79.914200,Collinsville,VA
24079,37.055600,-80.152500,Copper Hill,VA
24082,36.621100,-80.129800,Critz,VA
24083,37.412500,-79.921100,Daleville,VA
24084,37.105700,-80.685300,Dublin,VA
24085,37.666700,-79.817200,Eagle Rock,VA
24086,37.274300,-80.634300,Eggleston,VA
24087,37.216500,-80.232500,Elliston,VA
24088,36.916800,-80.034900,Ferrum,VA
24089,36.706400,-79.965200,Fieldale,VA
24090,37.491100,-79.851100,Fincastle,VA
24091,36.895700,-80.327500,Floyd,VA
24092,36.985900,-79.773000,Glade Hill,VA
24093,37.366900,-80.863400,Glen Lyn,VA
24095,37.212300,-79.742900,Goodview,VA
24101,37.214500,-79.812700,Hardy,VA
24102,36.839300,-79.990400,Henry,VA
24104,37.144200,-79.491000,Huddleston,VA
24105,36.899000,-80.575700,Indian Valley,VA
24111,37.174200,-80.395700,Mc Coy,VA
24112,36.687100,-79.869100,Martinsville,VA
24113,36.679600,-79.865200,Martinsville,VA
24114,36.679600,-79.865200,Martinsville,VA
24115,36.679600,-79.865200,Martinsville,VA
24120,36.725000,-80.402200,Meadows Of Dan,VA
24121,37.178400,-79.652100,Moneta,VA
24122,37.407000,-79.717500,Montvale,VA
24124,37.319800,-80.854800,Narrows,VA
24126,37.069200,-80.689100,Newbern,VA
24127,37.487100,-80.170400,New Castle,VA
24128,37.306900,-80.509900,Newport,VA
24129,37.096400,-80.608100,New River,VA
24130,37.616500,-79.983700,Oriskany,VA
24131,37.574500,-80.254400,Paint Bank,VA
24132,37.204800,-80.620500,Parrott,VA
24133,36.674400,-80.138800,Patrick Springs,VA
24134,37.304100,-80.726700,Pearisburg,VA
24136,37.331200,-80.597500,Pembroke,VA
24137,36.920100,-79.664500,Penhook,VA
24138,37.056500,-80.322900,Pilot,VA
24139,36.971600,-79.479400,Pittsville,VA
24141,37.119700,-80.556500,Radford,VA
24142,37.138700,-80.548000,Radford,VA
24143,37.122600,-80.562900,Radford,VA
24146,37.006900,-79.913900,Redwood,VA
24147,37.385000,-80.822700,Rich Creek,VA
24148,36.587400,-79.868600,Ridgeway,VA
24149,37.032200,-80.435300,Riner,VA
24150,37.366500,-80.671700,Ripplemead,VA
24151,36.989100,-79.884000,Rocky Mount,VA
24153,37.285300,-80.069200,Salem,VA
24155,37.288400,-80.067100,Roanoke,VA
24157,37.288400,-80.067100,Roanoke,VA
24161,36.991000,-79.561400,Sandy Level,VA
24162,37.146600,-80.271500,Shawsville,VA
24165,36.596800,-80.037300,Spencer,VA
24167,37.249100,-80.734400,Staffordsville,VA
24168,36.734800,-79.946500,Stanleytown,VA
24171,36.651700,-80.239200,Stuart,VA
24174,37.360000,-79.652200,Thaxton,VA
24175,37.401900,-79.878600,Troutville,VA
24176,37.013100,-79.686400,Union Hall,VA
24177,36.724100,-80.358100,Vesta,VA
24178,37.310500,-79.789800,Villamont,VA
24179,37.275700,-79.877500,Vinton,VA
24184,37.081800,-79.757300,Wirtz,VA
24185,36.792100,-80.277400,Woolwine,VA
24201,36.618100,-82.182300,Bristol,VA
24202,36.660900,-82.212600,Bristol,VA
24203,36.596500,-82.188500,Bristol,VA
24205,36.595000,-82.181900,Bristol,VA
24209,36.596500,-82.188500,Bristol,VA
24210,36.691600,-82.020000,Abingdon,VA
24211,36.667300,-81.964800,Abingdon,VA
24212,36.690900,-81.970800,Abingdon,VA
24215,36.923400,-82.796400,Andover,VA
24216,36.943800,-82.797600,Appalachia,VA
24217,37.101400,-82.185600,Bee,VA
24218,36.743500,-83.223400,Ben Hur,VA
24219,36.858100,-82.762700,Big Stone Gap,VA
24220,37.139400,-82.243300,Birchleaf,VA
24221,36.639000,-82.986600,Blackwater,VA
24224,36.876400,-82.287600,Castlewood,VA
24225,36.950200,-82.131800,Cleveland,VA
24226,37.140600,-82.342500,Clinchco,VA
24228,37.159200,-82.445300,Clintwood,VA
24230,36.960500,-82.473500,Coeburn,VA
24236,36.640300,-81.777600,Damascus,VA
24237,37.005400,-82.281500,Dante,VA
24239,37.113400,-82.150100,Davenport,VA
24243,36.781800,-82.930500,Dryden,VA
24244,36.711400,-82.833700,Duffield,VA
24245,36.824200,-82.496000,Dungannon,VA
24246,36.866800,-82.742400,East Stone Gap,VA
24248,36.623700,-83.504700,Ewing,VA
24250,36.743800,-82.610200,Fort Blackmore,VA
24251,36.646000,-82.611200,Gate City,VA
24256,37.220600,-82.285300,Haysi,VA
24258,36.649800,-82.429900,Hiltons,VA
24260,37.039500,-82.024600,Honaker,VA
24263,36.689600,-83.136200,Jonesville,VA
24265,36.823900,-82.977200,Keokee,VA
24266,36.880900,-82.095600,Lebanon,VA
24269,37.081400,-82.380600,Mc Clure,VA
24270,36.722300,-82.264900,Mendota,VA
24271,36.750200,-82.420200,Nickelsville,VA
24272,37.018200,-82.350000,Nora,VA
24273,36.937800,-82.624900,Norton,VA
24277,36.750800,-83.022300,Pennington Gap,VA
24279,37.092700,-82.601600,Pound,VA
24280,36.959300,-81.931200,Rosedale,VA
24281,36.658300,-83.348600,Rose Hill,VA
24282,36.831500,-83.051800,Saint Charles,VA
24283,36.932300,-82.341800,Saint Paul,VA
24290,36.613700,-82.561800,Weber City,VA
24292,36.610600,-81.583900,Whitetop,VA
24293,36.975000,-82.594700,Wise,VA
24301,37.056700,-80.771000,Pulaski,VA
24311,36.866500,-81.404800,Atkins,VA
24312,36.819500,-80.858300,Austinville,VA
24313,36.907800,-80.809000,Barren Springs,VA
24314,37.157400,-81.198900,Bastian,VA
24315,37.137600,-81.020100,Bland,VA
24316,36.954600,-81.673000,Broadford,VA
24317,36.595700,-80.670500,Cana,VA
24318,37.004600,-81.364300,Ceres,VA
24319,36.771900,-81.665100,Chilhowie,VA
24322,36.808600,-81.103900,Cripple Creek,VA
24323,36.876800,-81.208900,Crockett,VA
24324,36.969700,-80.818800,Draper,VA
24325,36.814500,-80.612300,Dugspur,VA
24326,36.730600,-81.191500,Elk Creek,VA
24327,36.780000,-81.817100,Emory,VA
24328,36.664000,-80.690700,Fancy Gap,VA
24330,36.724700,-81.004200,Fries,VA
24333,36.656500,-80.911700,Galax,VA
24340,36.777900,-81.767600,Glade Spring,VA
24343,36.744200,-80.719700,Hillsville,VA
24347,36.975600,-80.669500,Hiwassee,VA
24348,36.629400,-81.158200,Independence,VA
24350,36.827200,-80.977900,Ivanhoe,VA
24351,36.577500,-80.760100,Lambsburg,VA
24352,36.707300,-80.514800,Laurel Fork,VA
24354,36.827300,-81.534900,Marion,VA
24360,36.905600,-80.924400,Max Meadows,VA
24361,36.761200,-81.851200,Meadowview,VA
24363,36.610400,-81.395500,Mouth Of Wilson,VA
24366,37.257800,-81.115900,Rocky Gap,VA
24368,36.883600,-81.287900,Rural Retreat,VA
24370,36.892700,-81.740200,Saltville,VA
24374,36.799800,-81.183400,Speedwell,VA
24375,36.773600,-81.408400,Sugar Grove,VA
24377,36.976300,-81.628000,Tannersville,VA
24378,36.861100,-81.492900,Troutdale,VA
24380,36.874900,-80.490900,Willis,VA
24381,36.787900,-80.882400,Woodlawn,VA
24382,36.940700,-81.094100,Wytheville,VA
24401,38.157400,-79.065100,Staunton,VA
24402,38.159300,-79.062900,Staunton,VA
24411,38.102500,-79.319500,Augusta Springs,VA
24412,38.054000,-79.843700,Bacova,VA
24413,38.515200,-79.561300,Blue Grass,VA
24415,37.928500,-79.319200,Brownsburg,VA
24416,37.739600,-79.352300,Buena Vista,VA
24421,38.234600,-79.179100,Churchville,VA
24422,37.820300,-79.805400,Clifton Forge,VA
24426,37.780200,-79.987000,Covington,VA
24430,38.076800,-79.361900,Craigsville,VA
24431,38.168400,-78.841300,Crimora,VA
24432,38.184200,-79.415200,Deerfield,VA
24433,38.432100,-79.444500,Doe Hill,VA
24435,37.877800,-79.297900,Fairfield,VA
24437,38.210900,-78.932600,Fort Defiance,VA
24438,37.752900,-79.818900,Glen Wilton,VA
24439,37.987800,-79.477300,Goshen,VA
24440,38.001800,-79.135900,Greenville,VA
24441,38.248400,-78.825500,Grottoes,VA
24442,38.294600,-79.435300,Head Waters,VA
24445,37.963800,-79.871700,Hot Springs,VA
24448,37.796500,-79.786000,Iron Gate,VA
24450,37.788500,-79.458100,Lexington,VA
24457,37.788700,-79.883700,Low Moor,VA
24458,38.326600,-79.498800,Mc Dowell,VA
24459,38.024200,-79.281200,Middlebrook,VA
24460,38.055300,-79.746400,Millboro,VA
24463,38.179700,-79.141300,Mint Spring,VA
24464,37.865400,-79.080400,Montebello,VA
24465,38.405800,-79.594100,Monterey,VA
24467,38.261200,-78.973000,Mount Sidney,VA
24468,38.386000,-79.559200,Mustoe,VA
24469,38.197900,-78.905900,New Hope,VA
24471,38.322600,-78.788600,Port Republic,VA
24472,37.937400,-79.221900,Raphine,VA
24473,37.896500,-79.387400,Rockbridge Baths,VA
24474,37.806200,-79.840400,Selma,VA
24476,37.970500,-79.223300,Steeles Tavern,VA
24477,38.014400,-79.029800,Stuarts Draft,VA
24479,38.159100,-79.187300,Swoope,VA
24482,38.203700,-79.005900,Verona,VA
24483,37.837800,-79.213500,Vesuvius,VA
24484,38.143700,-79.820700,Warm Springs,VA
24485,38.274400,-79.320100,West Augusta,VA
24486,38.293100,-78.923500,Weyers Cave,VA
24487,38.189800,-79.587900,Williamsville,VA
24501,37.353000,-79.155700,Lynchburg,VA
24502,37.382500,-79.218100,Lynchburg,VA
24503,37.437600,-79.205000,Lynchburg,VA
24504,37.361000,-79.054400,Lynchburg,VA
24505,37.413800,-79.142200,Lynchburg,VA
24506,37.381700,-79.161000,Lynchburg,VA
24512,37.450000,-79.250000,Clifford And Wills,VA
24513,37.245800,-79.133500,Lynchburg,VA
24514,37.400900,-79.178500,Lynchburg,VA
24515,37.400900,-79.178500,Lynchburg,VA
24517,37.122200,-79.291100,Altavista,VA
24520,36.589400,-79.020200,Alton,VA
24521,37.602700,-79.050600,Amherst,VA
24522,37.353000,-78.822400,Appomattox,VA
24523,37.315300,-79.533100,Bedford,VA
24526,37.530600,-79.382700,Big Island,VA
24527,36.679900,-79.373100,Blairs,VA
24528,37.082700,-78.922700,Brookneal,VA
24529,36.616800,-78.609300,Buffalo Junction,VA
24530,36.764700,-79.628800,Callands,VA
24531,36.831000,-79.429700,Chatham,VA
24533,37.538000,-78.946300,Clifford,VA
24534,36.863700,-78.786200,Clover,VA
24535,36.611300,-78.945500,Cluster Springs,VA
24536,37.488700,-79.315800,Coleman Falls,VA
24538,37.337000,-78.980400,Concord,VA
24539,36.851300,-78.917900,Crystal Hill,VA
24540,36.621800,-79.412400,Danville,VA
24541,36.577900,-79.441100,Danville,VA
24543,36.592700,-79.411000,Danville,VA
24544,36.580000,-79.390000,Danville,VA
24549,36.743000,-79.458000,Dry Fork,VA
24550,37.261000,-79.231700,Evington,VA
24551,37.337900,-79.279100,Forest,VA
24553,37.547300,-78.850800,Gladstone,VA
24554,37.138600,-79.104800,Gladys,VA
24555,37.643000,-79.459000,Glasgow,VA
24556,37.375500,-79.403900,Goode,VA
24557,36.969500,-79.338900,Gretna,VA
24558,36.762600,-78.941500,Halifax,VA
24562,37.751100,-78.631300,Howardsville,VA
24563,37.079800,-79.300000,Hurt,VA
24565,36.858600,-79.187000,Java,VA
24566,36.715600,-79.278300,Keeling,VA
24569,37.064400,-79.121900,Long Island,VA
24570,37.348400,-79.427100,Lowry,VA
24571,37.152800,-79.329700,Lynch Station,VA
24572,37.453100,-79.114100,Madison Heights,VA
24574,37.541400,-79.170300,Monroe,VA
24576,37.245800,-79.133500,Naruna,VA
24577,36.935600,-78.972000,Nathalie,VA
24578,37.660600,-79.533000,Natural Bridge,VA
24579,37.598000,-79.525000,Natural Bridge Station,VA
24580,36.558600,-78.671000,Nelson,VA
24581,37.643200,-78.808900,Norwood,VA
24586,36.603500,-79.298800,Ringgold,VA
24588,37.254500,-79.121500,Rustburg,VA
24589,36.786200,-78.786600,Scottsburg,VA
24590,37.804900,-78.474000,Scottsville,VA
24592,36.696300,-78.918800,South Boston,VA
24593,37.364300,-78.905900,Spout Spring,VA
24594,36.625800,-79.195000,Sutherlin,VA
24595,37.552900,-79.066400,Sweet Briar,VA
24597,36.785300,-79.109500,Vernon Hill,VA
24598,36.606200,-78.760500,Virgilina,VA
24599,37.639900,-78.723900,Wingina,VA
24601,37.190900,-81.638700,Amonate,VA
24602,37.166100,-81.650800,Bandy,VA
24603,37.353200,-82.196800,Big Rock,VA
24604,37.203300,-81.557500,Bishop,VA
24605,37.252600,-81.271200,Bluefield,VA
24606,37.281800,-81.380400,Boissevain,VA
24607,37.295900,-82.281000,Breaks,VA
24608,37.098200,-81.340900,Burkes Garden,VA
24609,37.087600,-81.759000,Cedar Bluff,VA
24612,37.092600,-81.833500,Doran,VA
24613,37.271000,-81.318200,Falls Mills,VA
24614,37.296700,-82.106100,Grundy,VA
24619,37.135500,-81.563400,Horsepen,VA
24620,37.401700,-82.026200,Hurley,VA
24622,37.209400,-81.795600,Jewell Ridge,VA
24624,37.202300,-81.986200,Keen Mountain,VA
24627,37.288000,-82.027400,Mavisdale,VA
24628,37.301200,-82.174300,Maxie,VA
24630,37.175600,-81.539900,North Tazewell,VA
24631,37.213800,-81.991700,Oakwood,VA
24634,37.274600,-81.902400,Pilgrims Knob,VA
24635,37.305400,-81.342500,Pocahontas,VA
24637,37.059600,-81.730100,Pounding Mill,VA
24639,37.148100,-81.889600,Raven,VA
24640,37.113400,-81.871000,Red Ash,VA
24641,37.094100,-81.812300,Richlands,VA
24646,37.127600,-82.027400,Rowe,VA
24647,37.157300,-81.872900,Shortt Gap,VA
24649,37.073800,-81.908400,Swords Creek,VA
24651,37.107800,-81.510000,Tazewell,VA
24656,37.173800,-82.127700,Vansant,VA
24657,37.225100,-81.860500,Whitewood,VA
24658,37.288000,-82.027400,Wolford,VA
24701,37.269800,-81.222300,Bluefield,WV
24712,37.432300,-80.997400,Athens,WV
24714,37.490900,-81.206200,Beeson,WV
24715,37.332100,-81.325600,Bramwell,WV
24716,37.537600,-81.379300,Bud,WV
24719,37.490900,-81.322600,Covel,WV
24724,37.330900,-81.299800,Freeman,WV
24726,37.505400,-81.340400,Herndon,WV
24729,37.440100,-81.244000,Hiawatha,WV
24731,37.397100,-81.131800,Kegley,WV
24732,37.344800,-80.927900,Kellysville,WV
24733,37.442000,-81.213800,Lashmeet,WV
24736,37.420100,-81.243200,Matoaka,WV
24737,37.353900,-81.251800,Montcalm,WV
24738,37.301500,-81.304300,Nemours,WV
24739,37.366200,-81.102600,Princeton,WV
24740,37.379900,-81.117500,Princeton,WV
24747,37.414200,-81.178400,Rock,WV
24751,37.307300,-81.328700,Wolfe,WV
24801,37.432900,-81.584600,Welch,WV
24808,37.336200,-81.415100,Anawalt,WV
24811,37.412600,-81.784300,Avondale,WV
24813,37.340700,-81.737600,Bartley,WV
24815,37.268700,-81.666800,Berwind,WV
24816,37.464300,-81.698200,Big Sandy,WV
24817,37.351800,-81.798700,Bradshaw,WV
24818,37.598800,-81.626400,Brenton,WV
24822,37.630900,-81.682900,Clear Fork,WV
24823,37.669600,-81.728400,Coal Mountain,WV
24826,37.277900,-81.626800,Cucumber,WV
24827,37.732900,-81.688700,Cyclone,WV
24828,37.478400,-81.653400,Davy,WV
24829,37.375200,-81.653900,Eckman,WV
24830,37.335400,-81.539300,Elbert,WV
24831,37.385700,-81.410900,Elkhorn,WV
24834,37.553200,-81.630500,Fanrock,WV
24836,37.365800,-81.554400,Gary,WV
24839,37.563000,-81.813600,Hanover,WV
24842,37.440000,-81.590000,Hemphill,WV
24843,37.474000,-81.699800,Hensley,WV
24844,37.449900,-81.812000,Iaeger,WV
24845,37.522100,-81.804300,Ikes Fork,WV
24846,37.530100,-81.888200,Isaban,WV
24847,37.573400,-81.418200,Itmann,WV
24848,37.293700,-81.425900,Jenkinjones,WV
24849,37.660800,-81.562800,Jesse,WV
24850,37.332400,-81.831600,Jolo,WV
24851,37.588700,-81.835400,Justice,WV
24853,37.442100,-81.512000,Kimball,WV
24854,37.744000,-81.575000,Kopperston,WV
24855,37.408200,-81.425700,Kyle,WV
24857,37.698200,-81.677100,Lynco,WV
24859,37.603300,-81.540000,Marianna,WV
24860,37.662400,-81.607000,Matheny,WV
24861,37.370900,-81.366500,Maybeury,WV
24862,37.504800,-81.915100,Mohawk,WV
24866,37.263700,-81.618700,Newhall,WV
24867,37.570100,-81.488700,New Richmond,WV
24868,37.419400,-81.405800,Northfork,WV
24869,37.568200,-81.825400,North Spring,WV
24870,37.740700,-81.583100,Oceana,WV
24871,37.349300,-81.465400,Pageton,WV
24872,37.483400,-81.896000,Panther,WV
24873,37.331500,-81.891500,Paynesville,WV
24874,37.584000,-81.533600,Pineville,WV
24878,37.422300,-81.643700,Premier,WV
24879,37.324400,-81.761400,Raysal,WV
24880,37.617900,-81.539000,Rock View,WV
24881,37.450400,-81.705700,Roderfield,WV
24882,37.619700,-81.758600,Simon,WV
24884,37.238400,-81.609800,Squire,WV
24887,37.371200,-81.385700,Switchback,WV
24888,37.368700,-81.516500,Thorpe,WV
24892,37.301200,-81.690900,War,WV
